,ID,Lat,Lng,Bump,Distance(mi),Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Stop,Amenity,Side,Severity,timestamp_x,date,hour,hours_Min,Year,Day,Month,Hour,Weather_Condition,Wind_Chill(F),Precipitation(in),Temperature(F),Humidity(%),Wind_Speed(mph),Visibility(mi),Selected,timestamp_y,description
2075,1552,37.769375,-122.405533,0,0.01,0,0,0,0,0,0,0,0,1,2,2016-11-16 11:23:46,2016-11-16,11,11:23,2016,16,11,11,Partly Cloudy,,,60.1,51.0,18.4,10.0,No,2016-11-16 11:00:00,
2076,1553,37.80771,-122.36764,0,0.037000000000000005,0,0,0,0,0,0,0,0,1,2,2016-11-29 19:32:48,2016-11-29,19,19:32,2016,29,11,19,Clear,,,52.0,54.0,3.5,10.0,No,2016-11-29 19:00:00,
2077,1554,37.71915300000001,-122.448268,0,0.138,0,0,0,0,0,0,0,0,1,2,2020-12-01 16:52:00,2020-12-01,16,16:52,2020,1,12,16,Fair,56.0,0.0,56.0,64.0,14.0,10.0,No,2020-12-01 16:00:00,
2078,1555,37.80811,-122.36719,0,0.037000000000000005,0,0,1,0,0,0,0,0,1,2,2017-04-25 05:44:00,2017-04-25,5,05:44,2017,25,4,5,Overcast,,,55.9,72.0,12.7,10.0,No,2017-04-25 05:00:00,
2079,1556,37.78699,-122.389859,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-01-29 10:01:00,2020-01-29,10,10:01,2020,29,1,10,Mostly Cloudy,55.0,0.0,55.0,74.0,7.0,10.0,No,2020-01-29 10:00:00,
2080,1556,37.78699,-122.389859,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-01-29 10:01:00,2020-01-29,10,10:01,2020,29,1,10,Mostly Cloudy,55.0,0.0,55.0,77.0,6.0,8.0,No,2020-01-29 10:00:00,
2081,1557,37.729954,-122.439507,0,0.0,0,0,0,0,0,0,0,0,1,3,2017-11-04 04:38:00,2017-11-04,4,04:38,2017,4,11,4,Heavy Rain,,0.06,59.0,81.0,5.8,2.0,No,2017-11-04 04:00:00,
2082,1557,37.729954,-122.439507,0,0.0,0,0,0,0,0,0,0,0,1,3,2017-11-04 04:38:00,2017-11-04,4,04:38,2017,4,11,4,Light Rain,,0.02,59.0,90.0,11.5,8.0,No,2017-11-04 04:00:00,
2083,1558,37.814063,-122.477834,0,0.153,0,0,0,0,0,0,0,0,1,2,2016-07-27 15:41:15,2016-07-27,15,15:41,2016,27,7,15,Partly Cloudy,,,68.0,55.0,21.9,10.0,No,2016-07-27 15:00:00,
2084,1559,37.756818,-122.403585,0,0.3429999999999999,0,0,0,0,0,0,0,0,1,2,2020-11-26 09:27:00,2020-11-26,9,09:27,2020,26,11,9,Fair / Windy,56.0,0.0,56.0,47.0,21.0,9.0,No,2020-11-26 09:00:00,
2085,1560,37.734898,-122.40866100000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2018-09-25 17:30:04,2018-09-25,17,17:30,2018,25,9,17,Partly Cloudy,,,59.0,78.0,17.3,10.0,No,2018-09-25 17:00:00,
2086,1561,37.734898,-122.40866100000001,0,0.01,0,0,0,0,0,0,0,0,1,3,2017-02-07 16:23:59,2017-02-07,16,16:23,2017,7,2,16,Overcast,,,59.0,87.0,10.4,9.0,No,2017-02-07 16:00:00,
2087,1562,37.752502,-122.40300800000001,0,0.0,0,0,1,0,0,0,0,0,1,2,2018-03-09 10:44:11,2018-03-09,10,10:44,2018,9,3,10,Overcast,,,50.0,96.0,4.6,6.0,No,2018-03-09 10:00:00,
2088,1563,37.778062,-122.401983,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-01-21 13:19:00,2020-01-21,13,13:19,2020,21,1,13,Cloudy,57.0,0.0,57.0,72.0,10.0,10.0,No,2020-01-21 13:00:00,
2089,1564,37.72401,-122.40146399999999,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-02-08 02:40:00,2020-02-08,2,02:40,2020,8,2,2,Mostly Cloudy,51.0,0.0,51.0,83.0,9.0,10.0,No,2020-02-08 02:00:00,
2090,1564,37.72401,-122.40146399999999,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-02-08 02:40:00,2020-02-08,2,02:40,2020,8,2,2,Mostly Cloudy,50.0,0.0,50.0,86.0,8.0,10.0,No,2020-02-08 02:00:00,
2091,1565,37.76801,-122.3963,0,0.0,0,0,0,0,0,0,0,0,1,2,2016-08-16 15:29:12,2016-08-16,15,15:29,2016,16,8,15,Partly Cloudy,,,68.0,61.0,20.7,10.0,No,2016-08-16 15:00:00,
2092,1565,37.76801,-122.3963,0,0.0,0,0,0,0,0,0,0,0,1,2,2016-08-16 15:29:12,2016-08-16,15,15:29,2016,16,8,15,Partly Cloudy,,,70.0,61.0,13.8,10.0,No,2016-08-16 15:00:00,
2093,1566,37.772859999999994,-122.40655,0,0.0,0,0,1,0,0,0,0,0,1,1,2020-04-19 20:59:15,2020-04-19,20,20:59,2020,19,4,20,Fair,55.0,0.0,55.0,69.0,10.0,10.0,No,2020-04-19 20:00:00,
2094,1566,37.772859999999994,-122.40655,0,0.0,0,0,1,0,0,0,0,0,1,1,2020-04-19 20:59:15,2020-04-19,20,20:59,2020,19,4,20,Mostly Cloudy,55.0,0.0,55.0,69.0,13.0,10.0,No,2020-04-19 20:00:00,
2095,1567,37.807138,-122.475672,0,0.013000000000000001,0,0,0,0,0,0,0,0,1,2,2020-12-25 21:25:00,2020-12-25,21,21:25,2020,25,12,21,Light Rain,58.0,0.0,58.0,87.0,14.0,3.0,No,2020-12-25 21:00:00,
2096,1567,37.807138,-122.475672,0,0.013000000000000001,0,0,0,0,0,0,0,0,1,2,2020-12-25 21:25:00,2020-12-25,21,21:25,2020,25,12,21,Cloudy,57.0,0.01,57.0,83.0,8.0,10.0,No,2020-12-25 21:00:00,
2097,1568,37.63275,-122.40273,0,0.611,0,0,0,0,0,0,0,0,1,2,2019-02-15 18:22:27,2019-02-15,18,18:22,2019,15,2,18,Light Rain,,0.0,46.9,71.0,13.8,8.0,No,2019-02-15 18:00:00,
2098,1569,37.770664000000004,-122.40593,0,0.0,0,0,0,0,0,0,0,0,1,3,2019-10-15 20:13:37,2019-10-15,20,20:13,2019,15,10,20,Fair,56.0,0.0,56.0,77.0,20.0,10.0,No,2019-10-15 20:00:00,
2099,1570,37.771915,-122.42341599999999,0,0.0,1,0,0,0,1,0,0,0,1,2,2020-01-17 08:06:35,2020-01-17,8,08:06,2020,17,1,8,Mostly Cloudy,42.0,0.0,42.0,85.0,3.0,10.0,No,2020-01-17 08:00:00,
2100,1571,37.77848,-122.40061000000001,0,0.36200000000000004,0,0,0,0,0,0,0,0,1,2,2016-09-01 14:00:40,2016-09-01,14,14:00,2016,1,9,14,Scattered Clouds,,,64.0,75.0,6.9,10.0,No,2016-09-01 14:00:00,
2101,1572,37.778065999999995,-122.401202,0,0.1969999999999999,0,0,0,0,0,0,0,0,1,2,2020-12-10 22:48:00,2020-12-10,22,22:48,2020,10,12,22,Mostly Cloudy,53.0,0.0,53.0,80.0,14.0,10.0,No,2020-12-10 22:00:00,
2102,1573,37.7251,-122.40167,0,0.4039999999999999,0,0,1,0,0,0,0,0,1,2,2018-11-15 07:46:20,2018-11-15,7,07:46,2018,15,11,7,Haze,,,46.9,80.0,4.6,2.5,No,2018-11-15 07:00:00,
2103,1574,37.730019,-122.439314,0,0.413,0,0,0,0,0,0,0,0,1,2,2016-05-26 16:27:31,2016-05-26,16,16:27,2016,26,5,16,Partly Cloudy,,,63.0,75.0,21.9,10.0,No,2016-05-26 16:00:00,
2104,1575,37.807138,-122.475672,0,0.013000000000000001,0,0,0,0,0,0,0,0,1,2,2020-12-01 17:25:00,2020-12-01,17,17:25,2020,1,12,17,Fair,56.0,0.0,56.0,64.0,14.0,10.0,No,2020-12-01 17:00:00,
2105,1575,37.807138,-122.475672,0,0.013000000000000001,0,0,0,0,0,0,0,0,1,2,2020-12-01 17:25:00,2020-12-01,17,17:25,2020,1,12,17,Fair,54.0,0.0,54.0,69.0,12.0,10.0,No,2020-12-01 17:00:00,
2106,1576,37.774315,-122.406342,0,0.0,0,0,0,0,0,0,0,0,1,3,2020-02-14 18:27:17,2020-02-14,18,18:27,2020,14,2,18,Fair,52.0,0.0,52.0,80.0,17.0,10.0,No,2020-02-14 18:00:00,
2107,1577,37.732696999999995,-122.40518200000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2018-04-20 09:11:32,2018-04-20,9,09:11,2018,20,4,9,Clear,,,57.0,72.0,,10.0,No,2018-04-20 09:00:00,
2108,1578,37.72135,-122.44821999999999,0,0.715,1,0,0,0,0,0,0,0,1,2,2017-05-16 14:28:54,2017-05-16,14,14:28,2017,16,5,14,Mostly Cloudy,,,61.0,67.0,18.4,10.0,No,2017-05-16 14:00:00,
2109,1579,37.771567,-122.423119,0,0.023,1,0,0,0,0,0,0,0,0,2,2020-11-15 18:01:00,2020-11-15,18,18:01,2020,15,11,18,Fair,60.0,0.0,60.0,69.0,10.0,10.0,No,2020-11-15 18:00:00,
2110,1580,37.762817,-122.392799,0,0.01,0,0,0,0,0,0,0,0,1,3,2016-06-05 07:42:24,2016-06-05,7,07:42,2016,5,6,7,Overcast,,,57.9,81.0,9.2,6.0,No,2016-06-05 07:00:00,
2111,1581,37.772948,-122.40655,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-05-19 15:27:00,2020-05-19,15,15:27,2020,19,5,15,Mostly Cloudy / Windy,64.0,0.0,64.0,58.0,21.0,10.0,No,2020-05-19 15:00:00,
2112,1581,37.772948,-122.40655,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-05-19 15:27:00,2020-05-19,15,15:27,2020,19,5,15,Fair,67.0,0.0,67.0,57.0,20.0,10.0,No,2020-05-19 15:00:00,
2113,1581,37.772948,-122.40655,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-05-19 15:27:00,2020-05-19,15,15:27,2020,19,5,15,Partly Cloudy,67.0,0.0,67.0,54.0,18.0,10.0,No,2020-05-19 15:00:00,
2114,1582,37.732208,-122.41451299999999,0,0.01,0,0,1,0,0,0,0,0,1,3,2016-05-11 15:09:54,2016-05-11,15,15:09,2016,11,5,15,Partly Cloudy,,,64.9,70.0,18.4,10.0,No,2016-05-11 15:00:00,
2115,1583,37.717009999999995,-122.398918,0,0.0,0,0,0,0,0,0,0,0,1,2,2017-11-06 16:57:10,2017-11-06,16,16:57,2017,6,11,16,Scattered Clouds,,,57.0,57.0,15.0,10.0,No,2017-11-06 16:00:00,
2116,1584,37.77091400000001,-122.405721,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-05-26 05:46:00,2020-05-26,5,05:46,2020,26,5,5,Fair,56.0,0.0,56.0,84.0,7.0,10.0,No,2020-05-26 05:00:00,
2117,1585,37.771664,-122.423325,0,0.0,1,0,0,0,1,0,0,0,0,2,2019-03-10 06:10:18,2019-03-10,6,06:10,2019,10,3,6,Overcast,,,46.9,86.0,12.7,9.0,No,2019-03-10 06:00:00,
2118,1586,37.772949,-122.40656299999999,0,0.0,0,0,0,0,0,0,0,0,1,3,2017-10-18 16:46:13,2017-10-18,16,16:46,2017,18,10,16,Partly Cloudy,,,55.9,72.0,19.6,10.0,No,2017-10-18 16:00:00,
2119,1586,37.772949,-122.40656299999999,0,0.0,0,0,0,0,0,0,0,0,1,3,2017-10-18 16:46:13,2017-10-18,16,16:46,2017,18,10,16,Scattered Clouds,,,57.0,72.0,24.2,10.0,No,2017-10-18 16:00:00,
2120,1587,37.766694,-122.395005,0,0.0,1,0,0,0,1,0,0,0,1,2,2019-12-19 12:23:00,2019-12-19,12,12:23,2019,19,12,12,Mostly Cloudy,60.0,0.0,60.0,64.0,6.0,10.0,No,2019-12-19 12:00:00,
2121,1588,37.773745,-122.408515,0,0.0,1,0,0,0,0,0,0,0,1,2,2020-05-23 13:57:00,2020-05-23,13,13:57,2020,23,5,13,Fair,73.0,0.0,73.0,37.0,18.0,10.0,No,2020-05-23 13:00:00,
2122,1589,37.761818,-122.40586100000002,0,0.01,0,0,1,0,0,0,0,0,1,2,2017-01-06 18:55:05,2017-01-06,18,18:55,2017,6,1,18,Mostly Cloudy,,,46.9,63.0,9.2,10.0,No,2017-01-06 18:00:00,
2123,1590,37.765419,-122.40486100000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-05-16 07:07:46,2020-05-16,7,07:07,2020,16,5,7,Mostly Cloudy,56.0,0.0,56.0,84.0,9.0,10.0,No,2020-05-16 07:00:00,
2124,1591,37.769462,-122.41113700000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-03-28 21:57:00,2020-03-28,21,21:57,2020,28,3,21,Cloudy,54.0,0.0,54.0,75.0,3.0,10.0,No,2020-03-28 21:00:00,
2125,1592,37.749428,-122.40408300000001,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-12-17 00:07:50,2020-12-17,0,00:07,2020,17,12,0,Heavy Rain,55.0,0.2,55.0,86.0,6.0,3.0,No,2020-12-17 00:00:00,
2126,1593,37.71951,-122.44821999999999,0,0.016,0,0,0,0,0,0,0,0,1,2,2016-08-18 07:56:53,2016-08-18,7,07:56,2016,18,8,7,Overcast,,,60.1,80.0,,10.0,No,2016-08-18 07:00:00,
2127,1594,37.760718,-122.406281,0,0.4039999999999999,0,0,0,0,0,0,0,0,1,2,2020-11-15 08:26:00,2020-11-15,8,08:26,2020,15,11,8,Fair,53.0,0.0,53.0,77.0,3.0,10.0,No,2020-11-15 08:00:00,
2128,1594,37.760718,-122.406281,0,0.4039999999999999,0,0,0,0,0,0,0,0,1,2,2020-11-15 08:26:00,2020-11-15,8,08:26,2020,15,11,8,Fair,54.0,0.0,54.0,77.0,0.0,10.0,No,2020-11-15 08:00:00,
2129,1595,37.775859999999994,-122.39485,0,0.1169999999999999,0,0,0,0,1,0,0,0,1,3,2018-10-03 14:15:23,2018-10-03,14,14:15,2018,3,10,14,Mostly Cloudy,,,73.0,64.0,11.5,10.0,No,2018-10-03 14:00:00,
2130,1596,37.752502,-122.40300800000001,0,0.0,0,0,1,0,0,0,0,0,1,2,2018-09-11 22:21:39,2018-09-11,22,22:21,2018,11,9,22,Clear,,,61.0,75.0,9.2,10.0,No,2018-09-11 22:00:00,
2131,1597,37.784458,-122.39304399999999,0,1.84000003338,0,0,0,0,0,0,0,0,1,3,2019-08-19 13:42:28,2019-08-19,13,13:42,2019,19,8,13,Partly Cloudy,70.0,0.0,70.0,61.0,9.0,10.0,No,2019-08-19 13:00:00,
2132,1598,37.76821500000001,-122.40586699999999,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-02-28 01:51:00,2020-02-28,1,01:51,2020,28,2,1,Cloudy,60.0,0.0,60.0,72.0,3.0,9.0,No,2020-02-28 01:00:00,
2133,1599,37.778624,-122.40124499999999,0,0.327,0,0,0,0,0,0,0,0,1,2,2020-12-29 04:40:00,2020-12-29,4,04:40,2020,29,12,4,Fair,44.0,0.0,44.0,85.0,3.0,10.0,No,2020-12-29 04:00:00,
2134,1599,37.778624,-122.40124499999999,0,0.327,0,0,0,0,0,0,0,0,1,2,2020-12-29 04:40:00,2020-12-29,4,04:40,2020,29,12,4,Fair,37.0,0.0,40.0,83.0,5.0,10.0,No,2020-12-29 04:00:00,
2135,1600,37.808640000000004,-122.366615,0,0.0,0,0,0,0,0,0,0,0,1,3,2019-03-29 06:50:43,2019-03-29,6,06:50,2019,29,3,6,Clear,,,46.9,86.0,3.5,8.0,No,2019-03-29 06:00:00,
2136,1600,37.808640000000004,-122.366615,0,0.0,0,0,0,0,0,0,0,0,1,3,2019-03-29 06:50:43,2019-03-29,6,06:50,2019,29,3,6,Partly Cloudy,44.8,,46.0,93.0,3.5,7.0,No,2019-03-29 06:00:00,
2137,1601,37.723717,-122.40111499999999,0,0.0,1,0,0,0,0,0,0,0,1,2,2018-11-13 18:18:14,2018-11-13,18,18:18,2018,13,11,18,Haze,,,57.9,60.0,,4.0,No,2018-11-13 18:00:00,
2138,1602,37.808253,-122.366974,0,0.0,0,0,1,0,0,0,1,0,1,2,2020-06-14 19:43:00,2020-06-14,19,19:43,2020,14,6,19,Mostly Cloudy,65.0,0.0,65.0,73.0,15.0,10.0,No,2020-06-14 19:00:00,
2139,1603,37.813675,-122.361519,0,0.0,0,0,1,0,0,0,0,0,1,3,2020-03-14 07:20:56,2020-03-14,7,07:20,2020,14,3,7,Mostly Cloudy,55.0,0.0,55.0,67.0,15.0,10.0,No,2020-03-14 07:00:00,
2140,1603,37.813675,-122.361519,0,0.0,0,0,1,0,0,0,0,0,1,3,2020-03-14 07:20:56,2020-03-14,7,07:20,2020,14,3,7,Light Rain,55.0,0.0,55.0,72.0,18.0,9.0,No,2020-03-14 07:00:00,
2141,1604,37.80771,-122.36764,0,0.037000000000000005,0,0,0,0,0,0,0,0,1,2,2016-10-21 17:29:49,2016-10-21,17,17:29,2016,21,10,17,Partly Cloudy,,,63.0,75.0,21.9,10.0,No,2016-10-21 17:00:00,
2142,1604,37.80771,-122.36764,0,0.037000000000000005,0,0,0,0,0,0,0,0,1,2,2016-10-21 17:29:49,2016-10-21,17,17:29,2016,21,10,17,Partly Cloudy,,,66.0,75.0,16.1,10.0,No,2016-10-21 17:00:00,
2143,1605,37.76197,-122.40578000000001,0,0.2339999999999999,0,0,1,0,0,0,0,0,1,2,2019-02-27 14:28:33,2019-02-27,14,14:28,2019,27,2,14,Light Rain,,0.01,55.9,90.0,11.5,2.0,No,2019-02-27 14:00:00,
2144,1605,37.76197,-122.40578000000001,0,0.2339999999999999,0,0,1,0,0,0,0,0,1,2,2019-02-27 14:28:33,2019-02-27,14,14:28,2019,27,2,14,Light Rain,,0.0,57.9,81.0,13.8,9.0,No,2019-02-27 14:00:00,
2145,1606,37.731976,-122.415405,0,0.0,0,0,0,0,0,0,0,0,1,3,2020-02-05 17:20:19,2020-02-05,17,17:20,2020,5,2,17,Partly Cloudy,55.0,0.0,55.0,59.0,16.0,10.0,No,2020-02-05 17:00:00,
2146,1607,37.80721,-122.47535,0,0.0069999999999999,0,0,0,0,0,0,0,1,1,2,2017-06-02 10:23:37,2017-06-02,10,10:23,2017,2,6,10,Partly Cloudy,,,63.0,63.0,17.3,10.0,No,2017-06-02 10:00:00,
2147,1607,37.80721,-122.47535,0,0.0069999999999999,0,0,0,0,0,0,0,1,1,2,2017-06-02 10:23:37,2017-06-02,10,10:23,2017,2,6,10,Partly Cloudy,,,62.1,65.0,15.0,10.0,No,2017-06-02 10:00:00,
2148,1608,37.723988,-122.40127700000001,0,0.0,0,0,1,0,0,0,0,0,1,2,2018-06-20 19:09:14,2018-06-20,19,19:09,2018,20,6,19,Mostly Cloudy,,,60.1,69.0,23.0,10.0,No,2018-06-20 19:00:00,
2149,1609,37.770509999999994,-122.41978999999999,0,0.0,1,0,0,0,0,0,0,0,1,2,2017-08-21 06:42:55,2017-08-21,6,06:42,2017,21,8,6,Overcast,,,61.0,87.0,9.2,10.0,No,2017-08-21 06:00:00,
2150,1610,37.73713,-122.40815,0,0.0,0,0,0,0,0,0,0,0,1,3,2019-01-06 16:43:45,2019-01-06,16,16:43,2019,6,1,16,Light Rain,,,57.0,83.0,27.6,1.5,No,2019-01-06 16:00:00,
2151,1611,37.769718,-122.404968,0,0.0,0,0,0,0,0,0,0,0,1,2,2018-10-24 14:56:41,2018-10-24,14,14:56,2018,24,10,14,Scattered Clouds,,,69.1,54.0,11.5,10.0,No,2018-10-24 14:00:00,
2152,1612,37.785542,-122.39138,0,0.0,0,0,1,0,0,0,0,0,1,3,2017-12-13 18:43:40,2017-12-13,18,18:43,2017,13,12,18,Scattered Clouds,,,50.0,68.0,4.6,10.0,No,2017-12-13 18:00:00,
2153,1613,37.80036,-122.44711000000001,0,0.0,1,0,0,0,0,0,0,0,0,2,2018-02-28 08:47:49,2018-02-28,8,08:47,2018,28,2,8,Mostly Cloudy,39.3,,46.0,73.0,16.1,10.0,No,2018-02-28 08:00:00,
2154,1613,37.80036,-122.44711000000001,0,0.0,1,0,0,0,0,0,0,0,0,2,2018-02-28 08:47:49,2018-02-28,8,08:47,2018,28,2,8,Mostly Cloudy,,,51.1,68.0,10.4,10.0,No,2018-02-28 08:00:00,
2155,1614,37.812807,-122.362458,0,0.0,0,0,0,0,0,0,0,0,1,2,2017-04-26 17:14:03,2017-04-26,17,17:14,2017,26,4,17,Overcast,,,62.1,84.0,15.0,10.0,No,2017-04-26 17:00:00,
2156,1615,37.822089,-122.47877700000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-20 17:52:00,2019-10-20,17,17:52,2019,20,10,17,Fair,67.0,0.0,67.0,54.0,9.0,10.0,No,2019-10-20 17:00:00,
2157,1615,37.822089,-122.47877700000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-10-20 17:52:00,2019-10-20,17,17:52,2019,20,10,17,Fair / Windy,64.0,0.0,64.0,58.0,21.0,10.0,No,2019-10-20 17:00:00,
2158,1616,37.80771,-122.36764,0,0.078,0,0,0,0,0,0,0,0,1,2,2016-06-16 18:34:49,2016-06-16,18,18:34,2016,16,6,18,Scattered Clouds,,,66.9,59.0,13.8,10.0,No,2016-06-16 18:00:00,
2159,1617,37.771572,-122.411285,0,0.01,0,0,0,0,0,0,0,1,0,2,2016-12-12 04:58:13,2016-12-12,4,04:58,2016,12,12,4,Mostly Cloudy,,,50.0,77.0,6.9,10.0,No,2016-12-12 04:00:00,
2160,1618,37.737186,-122.402534,0,0.0,0,0,0,0,0,0,0,0,1,2,2018-09-01 11:57:30,2018-09-01,11,11:57,2018,1,9,11,Partly Cloudy,,,66.9,61.0,10.4,10.0,No,2018-09-01 11:00:00,
2161,1619,37.73465,-122.475113,0,0.01,1,0,0,0,0,0,0,0,0,2,2017-03-22 09:58:47,2017-03-22,9,09:58,2017,22,3,9,Light Rain,,0.0,55.9,72.0,11.5,10.0,No,2017-03-22 09:00:00,
2162,1620,37.732277,-122.414904,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-02-13 09:03:00,2020-02-13,9,09:03,2020,13,2,9,Mostly Cloudy,51.0,0.0,51.0,74.0,0.0,9.0,No,2020-02-13 09:00:00,
2163,1620,37.732277,-122.414904,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-02-13 09:03:00,2020-02-13,9,09:03,2020,13,2,9,Cloudy,53.0,0.0,53.0,74.0,0.0,10.0,No,2020-02-13 09:00:00,
2164,1621,37.755489000000004,-122.442947,0,0.0,0,0,0,0,0,0,0,0,0,2,2017-09-12 07:57:52,2017-09-12,7,07:57,2017,12,9,7,Mostly Cloudy,,,70.0,76.0,3.5,10.0,No,2017-09-12 07:00:00,
2165,1622,37.808495,-122.367325,0,0.0,0,0,0,0,0,0,1,0,1,3,2020-09-30 12:21:57,2020-09-30,12,12:21,2020,30,9,12,Haze,69.0,0.0,69.0,73.0,6.0,6.0,No,2020-09-30 12:00:00,
2166,1623,37.743916999999996,-122.405635,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-09-19 16:24:30,2019-09-19,16,16:24,2019,19,9,16,Fair,72.0,0.0,72.0,48.0,18.0,10.0,No,2019-09-19 16:00:00,
2167,1623,37.743916999999996,-122.405635,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-09-19 16:24:30,2019-09-19,16,16:24,2019,19,9,16,Fair,74.0,0.0,74.0,48.0,16.0,10.0,No,2019-09-19 16:00:00,
2168,1624,37.748203000000004,-122.403954,0,0.0,0,0,0,0,0,0,0,0,0,2,2020-08-21 10:41:39,2020-08-21,10,10:41,2020,21,8,10,Smoke,70.0,0.0,70.0,71.0,5.0,5.0,No,2020-08-21 10:00:00,
2169,1625,37.784866,-122.392578,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-11-05 08:00:39,2018-11-05,8,08:00,2018,5,11,8,Clear,,,62.1,78.0,,10.0,No,2018-11-05 08:00:00,
2170,1625,37.784866,-122.392578,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-11-05 08:00:39,2018-11-05,8,08:00,2018,5,11,8,Partly Cloudy,,,61.0,70.0,,10.0,No,2018-11-05 08:00:00,
2171,1625,37.784866,-122.392578,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-11-05 08:00:39,2018-11-05,8,08:00,2018,5,11,8,Partly Cloudy,,,57.0,83.0,,10.0,No,2018-11-05 08:00:00,
2172,1626,37.732243,-122.432076,0,0.01,0,0,1,0,0,0,0,0,1,3,2017-01-18 22:28:56,2017-01-18,22,22:28,2017,18,1,22,Mostly Cloudy,,,54.0,75.0,13.8,10.0,No,2017-01-18 22:00:00,
2173,1627,37.813756,-122.36146399999998,0,0.0,0,0,1,0,0,0,0,0,1,2,2020-06-22 20:10:00,2020-06-22,20,20:10,2020,22,6,20,Fair,62.0,0.0,62.0,78.0,16.0,10.0,No,2020-06-22 20:00:00,
2174,1628,37.775951,-122.404854,0,0.0,0,0,1,0,0,0,0,0,1,3,2018-05-21 22:30:56,2018-05-21,22,22:30,2018,21,5,22,Overcast,,,55.9,75.0,11.5,10.0,No,2018-05-21 22:00:00,
2175,1629,37.769375,-122.405533,0,0.0,0,0,0,0,0,0,0,0,1,2,2017-10-21 14:24:58,2017-10-21,14,14:24,2017,21,10,14,Partly Cloudy,,,66.0,40.0,12.7,10.0,No,2017-10-21 14:00:00,
2176,1630,37.734627,-122.406326,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-04-08 09:19:51,2018-04-08,9,09:19,2018,8,4,9,Partly Cloudy,,,57.0,67.0,,10.0,No,2018-04-08 09:00:00,
2177,1631,37.72604000000001,-122.44623999999999,0,0.05,0,0,0,0,0,0,0,0,1,3,2016-11-02 23:08:54,2016-11-02,23,23:08,2016,2,11,23,Clear,,,57.9,72.0,,10.0,No,2016-11-02 23:00:00,
2178,1632,37.810520000000004,-122.36465,0,0.0,0,0,1,0,0,0,0,0,1,1,2020-03-22 17:47:46,2020-03-22,17,17:47,2020,22,3,17,Mostly Cloudy,63.0,0.0,63.0,60.0,8.0,10.0,No,2020-03-22 17:00:00,
2179,1633,37.80937,-122.36581000000001,0,1.922,0,0,0,0,0,0,0,0,1,2,2017-02-15 11:05:09,2017-02-15,11,11:05,2017,15,2,11,Overcast,,,62.1,67.0,3.5,10.0,No,2017-02-15 11:00:00,
2180,1634,37.785542,-122.39138,0,0.0,0,0,1,0,0,0,0,0,1,3,2018-08-12 05:04:20,2018-08-12,5,05:04,2018,12,8,5,Clear,,,55.0,93.0,4.6,10.0,No,2018-08-12 05:00:00,
2181,1635,37.76181,-122.40587,0,0.012,0,0,1,0,0,0,0,0,1,3,2020-04-03 22:40:36,2020-04-03,22,22:40,2020,3,4,22,Fair,53.0,0.0,53.0,66.0,10.0,10.0,No,2020-04-03 22:00:00,
2182,1635,37.76181,-122.40587,0,0.012,0,0,1,0,0,0,0,0,1,3,2020-04-03 22:40:36,2020-04-03,22,22:40,2020,3,4,22,Fair / Windy,50.0,0.0,50.0,71.0,22.0,10.0,No,2020-04-03 22:00:00,
2183,1636,37.751003000000004,-122.403305,0,0.0,0,0,0,0,0,0,0,0,1,2,2019-12-05 17:28:20,2019-12-05,17,17:28,2019,5,12,17,Cloudy,59.0,0.0,59.0,75.0,3.0,10.0,No,2019-12-05 17:00:00,
2184,1637,37.774826000000004,-122.405869,0,0.0,0,0,0,0,0,0,0,0,1,3,2018-08-08 12:37:48,2018-08-08,12,12:37,2018,8,8,12,Partly Cloudy,,,66.0,65.0,5.8,10.0,No,2018-08-08 12:00:00,
2185,1638,37.781729999999996,-122.39725200000001,0,0.0,0,0,0,0,0,0,0,0,1,2,2020-02-02 13:09:00,2020-02-02,13,13:09,2020,2,2,13,Fair / Windy,59.0,0.0,59.0,36.0,22.0,10.0,No,2020-02-02 13:00:00,
